txn_id,txn_datetime,month,user_id,merchant_id,merchant_name,category,payment_method,amount_usd,cashback_usd,status
630,2025-01-13 12:33:00,2025-01,763,15,Merchant_15,Grocery,wallet_balance,7.34,0.07,success
65,2025-01-13 14:36:00,2025-01,96,9,Merchant_09,FastFood,credit_card,9.0,0.09,success
277,2025-01-13 15:31:00,2025-01,349,15,Merchant_15,Grocery,debit_card,3.43,0.03,success
537,2025-01-13 17:12:00,2025-01,649,5,Merchant_05,Grocery,bank_transfer,21.45,0.86,success
107,2025-01-13 18:15:00,2025-01,155,22,Merchant_22,Pharmacy,wallet_balance,23.4,0.23,success
597,2025-01-13 19:40:00,2025-01,730,11,Merchant_11,Rides,wallet_balance,4.69,0.05,success
641,2025-01-13 21:09:00,2025-01,789,18,Merchant_18,Rides,credit_card,6.52,0.07,success
338,2025-01-13 21:25:00,2025-01,408,4,Merchant_04,Pharmacy,wallet_balance,17.12,0.17,success
348,2025-01-13 22:10:00,2025-01,418,11,Merchant_11,Rides,wallet_balance,6.52,0.07,success
309,2025-01-13 22:24:00,2025-01,373,22,Merchant_22,Pharmacy,wallet_balance,15.19,0.15,success
577,2025-01-13 22:35:00,2025-01,719,10,Merchant_10,Grocery,wallet_balance,10.11,0.4,success
53,2025-01-13 23:31:00,2025-01,74,18,Merchant_18,Rides,credit_card,4.72,0.05,success
87,2025-01-14 01:13:00,2025-01,127,2,Merchant_02,Grocery,debit_card,14.65,0.15,success
31,2025-01-14 03:51:00,2025-01,39,17,Merchant_17,FastFood,credit_card,1.94,0.02,success
150,2025-01-14 04:18:00,2025-01,229,17,Merchant_17,FastFood,wallet_balance,1.36,0.01,success
80,2025-01-14 04:30:00,2025-01,124,15,Merchant_15,Grocery,bank_transfer,10.48,0.1,success
57,2025-01-14 04:48:00,2025-01,81,8,Merchant_08,Grocery,wallet_balance,17.85,0.71,success
298,2025-01-14 05:33:00,2025-01,362,20,Merchant_20,Rides,debit_card,3.54,0.04,success
535,2025-01-14 06:11:00,2025-01,649,2,Merchant_02,Grocery,debit_card,4.21,0.04,success
149,2025-01-14 08:38:00,2025-01,229,13,Merchant_13,Pharmacy,wallet_balance,4.95,0.05,success
180,2025-01-14 08:59:00,2025-01,252,6,Merchant_06,FastFood,wallet_balance,8.87,0.09,success
351,2025-01-14 09:21:00,2025-01,419,25,Merchant_25,Rides,wallet_balance,4.77,0.05,success
141,2025-01-14 09:36:00,2025-01,201,10,Merchant_10,Grocery,wallet_balance,15.38,0.15,success
195,2025-01-14 11:24:00,2025-01,260,6,Merchant_06,FastFood,debit_card,9.09,0.09,success
207,2025-01-14 14:07:00,2025-01,274,10,Merchant_10,Grocery,debit_card,1.56,0.02,success
66,2025-01-14 14:44:00,2025-01,99,24,Merchant_24,Grocery,bank_transfer,23.92,0.24,success
591,2025-01-14 15:21:00,2025-01,729,10,Merchant_10,Grocery,credit_card,8.3,0.08,success
359,2025-01-14 16:00:00,2025-01,424,13,Merchant_13,Pharmacy,debit_card,4.8,0.05,success
2,2025-01-14 18:35:00,2025-01,2,12,Merchant_12,Rides,debit_card,9.9,0.1,success
29,2025-01-14 18:40:00,2025-01,28,14,Merchant_14,Retail,debit_card,32.85,0.33,success
112,2025-01-14 19:13:00,2025-01,169,7,Merchant_07,Rides,credit_card,2.45,0.02,success
403,2025-01-14 19:34:00,2025-01,478,18,Merchant_18,Rides,wallet_balance,6.11,0.06,success
101,2025-01-14 21:11:00,2025-01,153,1,Merchant_01,Pharmacy,wallet_balance,19.52,0.2,success
142,2025-01-14 21:45:00,2025-01,202,9,Merchant_09,FastFood,wallet_balance,3.06,0.03,success
424,2025-01-14 21:48:00,2025-01,515,18,Merchant_18,Rides,bank_transfer,7.94,0.08,success
438,2025-01-14 22:45:00,2025-01,532,17,Merchant_17,FastFood,credit_card,8.92,0.09,success
553,2025-01-15 01:49:00,2025-01,683,8,Merchant_08,Grocery,credit_card,3.84,0.15,success
41,2025-01-15 06:16:00,2025-01,50,10,Merchant_10,Grocery,wallet_balance,4.2,0.04,success
26,2025-01-15 06:18:00,2025-01,20,10,Merchant_10,Grocery,wallet_balance,3.21,0.13,reversed
240,2025-01-15 06:46:00,2025-01,313,18,Merchant_18,Rides,credit_card,1.2,0.01,success
43,2025-01-15 07:40:00,2025-01,59,7,Merchant_07,Rides,wallet_balance,7.53,0.08,success
586,2025-01-15 08:08:00,2025-01,725,19,Merchant_19,Grocery,debit_card,6.53,0.07,success
541,2025-01-15 08:49:00,2025-01,650,3,Merchant_03,Retail,debit_card,13.26,0.13,success
603,2025-01-15 09:10:00,2025-01,742,13,Merchant_13,Pharmacy,debit_card,5.32,0.05,success
544,2025-01-15 09:50:00,2025-01,651,6,Merchant_06,FastFood,wallet_balance,0.75,0.01,success
218,2025-01-15 11:42:00,2025-01,300,25,Merchant_25,Rides,wallet_balance,3.7,0.04,success
216,2025-01-15 11:46:00,2025-01,293,16,Merchant_16,Grocery,wallet_balance,3.65,0.04,success
474,2025-01-15 12:20:00,2025-01,594,6,Merchant_06,FastFood,debit_card,10.76,0.11,failed
354,2025-01-15 12:38:00,2025-01,419,9,Merchant_09,FastFood,debit_card,8.11,0.08,success
357,2025-01-15 12:43:00,2025-01,421,22,Merchant_22,Pharmacy,wallet_balance,1.11,0.01,failed
74,2025-01-15 12:56:00,2025-01,109,4,Merchant_04,Pharmacy,debit_card,23.8,0.24,success
294,2025-01-15 13:07:00,2025-01,357,22,Merchant_22,Pharmacy,wallet_balance,13.57,0.14,success
106,2025-01-15 13:35:00,2025-01,155,5,Merchant_05,Grocery,credit_card,17.8,0.18,success
556,2025-01-15 14:15:00,2025-01,684,12,Merchant_12,Rides,debit_card,1.84,0.02,success
578,2025-01-15 14:59:00,2025-01,719,25,Merchant_25,Rides,wallet_balance,2.84,0.03,success
427,2025-01-15 15:58:00,2025-01,515,15,Merchant_15,Grocery,credit_card,4.58,0.05,success
193,2025-01-15 16:13:00,2025-01,257,12,Merchant_12,Rides,wallet_balance,2.23,0.02,success
40,2025-01-15 16:42:00,2025-01,50,18,Merchant_18,Rides,debit_card,6.65,0.07,success
566,2025-01-15 19:01:00,2025-01,700,12,Merchant_12,Rides,debit_card,1.02,0.01,success
182,2025-01-15 20:12:00,2025-01,252,8,Merchant_08,Grocery,debit_card,7.7,0.08,success
88,2025-01-15 23:02:00,2025-01,129,4,Merchant_04,Pharmacy,wallet_balance,12.87,0.13,success
505,2025-01-15 23:20:00,2025-01,616,4,Merchant_04,Pharmacy,wallet_balance,13.34,0.13,success
648,2025-01-15 23:37:00,2025-01,794,12,Merchant_12,Rides,debit_card,2.57,0.03,success
471,2025-01-16 01:31:00,2025-01,591,7,Merchant_07,Rides,bank_transfer,1.33,0.01,success
459,2025-01-16 02:31:00,2025-01,568,6,Merchant_06,FastFood,debit_card,4.6,0.05,success
608,2025-01-16 03:46:00,2025-01,751,25,Merchant_25,Rides,credit_card,12.3,0.12,success
318,2025-01-16 05:24:00,2025-01,386,24,Merchant_24,Grocery,wallet_balance,20.05,0.2,success
616,2025-01-16 07:24:00,2025-01,757,5,Merchant_05,Grocery,wallet_balance,4.23,0.04,success
340,2025-01-16 07:37:00,2025-01,412,19,Merchant_19,Grocery,debit_card,2.97,0.03,success
335,2025-01-16 09:55:00,2025-01,398,11,Merchant_11,Rides,wallet_balance,7.86,0.08,success
514,2025-01-16 10:00:00,2025-01,622,6,Merchant_06,FastFood,wallet_balance,3.76,0.15,success
287,2025-01-16 12:17:00,2025-01,354,3,Merchant_03,Retail,debit_card,14.9,0.15,success
339,2025-01-16 12:46:00,2025-01,408,23,Merchant_23,Retail,debit_card,52.12,0.52,success
8,2025-01-16 13:52:00,2025-01,12,12,Merchant_12,Rides,credit_card,1.12,0.01,success
201,2025-01-16 14:09:00,2025-01,271,10,Merchant_10,Grocery,bank_transfer,6.7,0.07,success
449,2025-01-16 14:29:00,2025-01,552,3,Merchant_03,Retail,wallet_balance,26.33,0.26,success
176,2025-01-16 16:28:00,2025-01,246,6,Merchant_06,FastFood,debit_card,5.99,0.06,success
89,2025-01-16 16:41:00,2025-01,129,20,Merchant_20,Rides,debit_card,3.32,0.03,success
126,2025-01-16 17:05:00,2025-01,174,12,Merchant_12,Rides,wallet_balance,4.41,0.04,success
97,2025-01-16 17:06:00,2025-01,142,2,Merchant_02,Grocery,debit_card,7.43,0.07,success
593,2025-01-16 19:20:00,2025-01,729,22,Merchant_22,Pharmacy,credit_card,4.82,0.05,success
306,2025-01-16 19:38:00,2025-01,372,19,Merchant_19,Grocery,wallet_balance,12.3,0.12,success
228,2025-01-16 20:00:00,2025-01,307,8,Merchant_08,Grocery,wallet_balance,10.68,0.11,success
515,2025-01-16 23:10:00,2025-01,622,10,Merchant_10,Grocery,wallet_balance,6.04,0.06,success
518,2025-01-17 00:02:00,2025-01,623,15,Merchant_15,Grocery,wallet_balance,5.72,0.06,success
415,2025-01-17 00:25:00,2025-01,496,1,Merchant_01,Pharmacy,wallet_balance,12.05,0.12,success
263,2025-01-17 00:59:00,2025-01,342,16,Merchant_16,Grocery,wallet_balance,11.65,0.12,success
423,2025-01-17 01:10:00,2025-01,510,14,Merchant_14,Retail,debit_card,32.61,0.33,success
431,2025-01-17 05:05:00,2025-01,519,25,Merchant_25,Rides,wallet_balance,2.13,0.02,reversed
363,2025-01-17 07:04:00,2025-01,426,22,Merchant_22,Pharmacy,wallet_balance,25.33,0.25,success
575,2025-01-17 08:05:00,2025-01,716,20,Merchant_20,Rides,credit_card,3.93,0.04,success
521,2025-01-17 08:24:00,2025-01,625,13,Merchant_13,Pharmacy,wallet_balance,17.64,0.18,success
55,2025-01-17 08:25:00,2025-01,77,18,Merchant_18,Rides,credit_card,1.41,0.01,success
123,2025-01-17 09:00:00,2025-01,173,23,Merchant_23,Retail,wallet_balance,56.26,0.56,success
120,2025-01-17 09:40:00,2025-01,172,17,Merchant_17,FastFood,bank_transfer,2.91,0.03,success
399,2025-01-17 09:40:00,2025-01,472,17,Merchant_17,FastFood,wallet_balance,11.37,0.11,success
483,2025-01-17 11:18:00,2025-01,597,10,Merchant_10,Grocery,bank_transfer,3.69,0.04,success
425,2025-01-17 12:00:00,2025-01,515,6,Merchant_06,FastFood,wallet_balance,6.24,0.06,success
532,2025-01-17 12:30:00,2025-01,634,8,Merchant_08,Grocery,debit_card,16.25,0.16,success
280,2025-01-17 13:42:00,2025-01,349,19,Merchant_19,Grocery,wallet_balance,7.37,0.07,success
178,2025-01-17 16:31:00,2025-01,246,7,Merchant_07,Rides,credit_card,2.63,0.03,success
625,2025-01-17 17:34:00,2025-01,760,5,Merchant_05,Grocery,wallet_balance,7.49,0.07,success
167,2025-01-17 18:03:00,2025-01,237,22,Merchant_22,Pharmacy,credit_card,38.81,0.39,success
368,2025-01-17 20:59:00,2025-01,429,22,Merchant_22,Pharmacy,bank_transfer,4.3,0.04,success
143,2025-01-17 22:57:00,2025-01,202,6,Merchant_06,FastFood,wallet_balance,17.37,0.69,success
135,2025-01-17 23:53:00,2025-01,193,25,Merchant_25,Rides,wallet_balance,2.33,0.02,failed
221,2025-01-18 00:06:00,2025-01,302,18,Merchant_18,Rides,bank_transfer,5.49,0.05,success
330,2025-01-18 00:15:00,2025-01,394,15,Merchant_15,Grocery,credit_card,24.87,0.25,success
501,2025-01-18 00:22:00,2025-01,614,13,Merchant_13,Pharmacy,wallet_balance,8.7,0.09,success
460,2025-01-18 00:23:00,2025-01,568,25,Merchant_25,Rides,wallet_balance,9.96,0.1,success
504,2025-01-18 00:38:00,2025-01,615,19,Merchant_19,Grocery,credit_card,14.98,0.15,success
154,2025-01-18 03:30:00,2025-01,233,10,Merchant_10,Grocery,credit_card,18.93,0.19,success
75,2025-01-18 04:50:00,2025-01,112,8,Merchant_08,Grocery,credit_card,8.37,0.08,success
476,2025-01-18 05:51:00,2025-01,594,21,Merchant_21,Grocery,wallet_balance,7.81,0.08,success
569,2025-01-18 06:05:00,2025-01,703,5,Merchant_05,Grocery,credit_card,17.5,0.18,success
10,2025-01-18 08:35:00,2025-01,12,13,Merchant_13,Pharmacy,credit_card,25.18,0.25,success
527,2025-01-18 10:12:00,2025-01,629,10,Merchant_10,Grocery,wallet_balance,13.64,0.14,success
295,2025-01-18 10:17:00,2025-01,357,9,Merchant_09,FastFood,bank_transfer,6.56,0.26,success
489,2025-01-18 11:23:00,2025-01,600,25,Merchant_25,Rides,bank_transfer,4.24,0.04,success
562,2025-01-18 12:51:00,2025-01,700,9,Merchant_09,FastFood,debit_card,3.95,0.04,success
322,2025-01-18 14:53:00,2025-01,387,25,Merchant_25,Rides,wallet_balance,3.54,0.04,success
58,2025-01-18 15:14:00,2025-01,90,9,Merchant_09,FastFood,credit_card,2.34,0.02,success
594,2025-01-18 16:33:00,2025-01,729,23,Merchant_23,Retail,wallet_balance,18.58,0.19,success
203,2025-01-18 16:39:00,2025-01,273,8,Merchant_08,Grocery,wallet_balance,5.14,0.05,success
576,2025-01-18 17:02:00,2025-01,716,23,Merchant_23,Retail,debit_card,54.15,0.54,success
273,2025-01-18 17:53:00,2025-01,348,21,Merchant_21,Grocery,credit_card,7.38,0.07,success
111,2025-01-18 18:22:00,2025-01,168,9,Merchant_09,FastFood,wallet_balance,3.75,0.04,success
638,2025-01-18 21:17:00,2025-01,787,2,Merchant_02,Grocery,credit_card,6.81,0.07,success
379,2025-01-18 21:51:00,2025-01,443,3,Merchant_03,Retail,wallet_balance,29.69,0.3,success
96,2025-01-18 21:52:00,2025-01,142,11,Merchant_11,Rides,credit_card,2.02,0.02,success
260,2025-01-18 23:23:00,2025-01,340,16,Merchant_16,Grocery,credit_card,23.64,0.24,success
121,2025-01-19 02:09:00,2025-01,172,1,Merchant_01,Pharmacy,wallet_balance,44.84,0.45,success
413,2025-01-19 02:41:00,2025-01,496,14,Merchant_14,Retail,debit_card,8.65,0.09,success
510,2025-01-19 04:23:00,2025-01,616,7,Merchant_07,Rides,credit_card,2.26,0.02,success
346,2025-01-19 06:19:00,2025-01,418,14,Merchant_14,Retail,debit_card,34.59,0.35,success
341,2025-01-19 09:18:00,2025-01,412,10,Merchant_10,Grocery,debit_card,12.44,0.12,success
119,2025-01-19 09:40:00,2025-01,170,23,Merchant_23,Retail,debit_card,21.98,0.22,success
169,2025-01-19 10:11:00,2025-01,237,17,Merchant_17,FastFood,wallet_balance,2.59,0.1,success
414,2025-01-19 10:12:00,2025-01,496,1,Merchant_01,Pharmacy,credit_card,28.06,0.28,success
520,2025-01-19 10:49:00,2025-01,625,7,Merchant_07,Rides,credit_card,1.72,0.02,success
202,2025-01-19 11:36:00,2025-01,271,2,Merchant_02,Grocery,debit_card,9.16,0.09,reversed
289,2025-01-19 11:47:00,2025-01,354,7,Merchant_07,Rides,bank_transfer,6.35,0.06,success
443,2025-01-19 16:25:00,2025-01,544,17,Merchant_17,FastFood,credit_card,16.18,0.16,success
39,2025-01-19 16:30:00,2025-01,50,8,Merchant_08,Grocery,wallet_balance,8.99,0.09,success
147,2025-01-19 16:55:00,2025-01,229,15,Merchant_15,Grocery,debit_card,7.65,0.08,success
166,2025-01-19 17:06:00,2025-01,236,15,Merchant_15,Grocery,wallet_balance,10.27,0.41,success
5,2025-01-19 18:05:00,2025-01,10,7,Merchant_07,Rides,credit_card,4.73,0.05,success
350,2025-01-19 18:52:00,2025-01,419,2,Merchant_02,Grocery,wallet_balance,10.41,0.42,success
82,2025-01-19 19:16:00,2025-01,125,2,Merchant_02,Grocery,wallet_balance,36.49,0.36,success
590,2025-01-19 21:01:00,2025-01,729,16,Merchant_16,Grocery,debit_card,11.04,0.11,success
164,2025-01-20 00:14:00,2025-01,235,16,Merchant_16,Grocery,wallet_balance,20.21,0.2,success
437,2025-01-20 01:34:00,2025-01,532,21,Merchant_21,Grocery,wallet_balance,10.84,0.11,success
177,2025-01-20 02:46:00,2025-01,246,13,Merchant_13,Pharmacy,credit_card,2.28,0.02,success
481,2025-01-20 03:46:00,2025-01,597,18,Merchant_18,Rides,wallet_balance,1.35,0.01,success
469,2025-01-20 03:54:00,2025-01,579,3,Merchant_03,Retail,credit_card,34.31,0.34,success
627,2025-01-20 05:24:00,2025-01,762,13,Merchant_13,Pharmacy,debit_card,6.54,0.07,success
186,2025-01-20 06:52:00,2025-01,254,3,Merchant_03,Retail,bank_transfer,29.66,0.3,success
242,2025-01-20 07:10:00,2025-01,327,21,Merchant_21,Grocery,credit_card,6.65,0.07,success
230,2025-01-20 07:16:00,2025-01,308,8,Merchant_08,Grocery,credit_card,16.13,0.16,reversed
468,2025-01-20 07:49:00,2025-01,579,25,Merchant_25,Rides,debit_card,2.14,0.02,success
158,2025-01-20 10:04:00,2025-01,234,16,Merchant_16,Grocery,bank_transfer,15.91,0.16,success
105,2025-01-20 10:30:00,2025-01,155,22,Merchant_22,Pharmacy,credit_card,32.16,0.32,success
56,2025-01-20 10:30:00,2025-01,77,18,Merchant_18,Rides,wallet_balance,6.38,0.06,success
209,2025-01-20 10:58:00,2025-01,281,2,Merchant_02,Grocery,debit_card,7.25,0.07,failed
378,2025-01-20 11:02:00,2025-01,437,18,Merchant_18,Rides,wallet_balance,3.14,0.03,success
35,2025-01-20 11:44:00,2025-01,48,12,Merchant_12,Rides,credit_card,0.75,0.01,success
609,2025-01-20 14:53:00,2025-01,751,19,Merchant_19,Grocery,credit_card,14.31,0.14,success
506,2025-01-20 14:58:00,2025-01,616,18,Merchant_18,Rides,wallet_balance,2.97,0.03,success
632,2025-01-20 15:35:00,2025-01,764,11,Merchant_11,Rides,debit_card,1.54,0.02,success
183,2025-01-20 15:42:00,2025-01,254,16,Merchant_16,Grocery,credit_card,15.43,0.15,success
136,2025-01-20 16:07:00,2025-01,198,17,Merchant_17,FastFood,debit_card,1.0,0.01,success
1,2025-01-20 16:49:00,2025-01,2,24,Merchant_24,Grocery,debit_card,10.34,0.41,success
84,2025-01-20 17:19:00,2025-01,125,8,Merchant_08,Grocery,wallet_balance,11.56,0.12,failed
492,2025-01-20 17:28:00,2025-01,606,18,Merchant_18,Rides,wallet_balance,3.63,0.04,success
546,2025-01-20 18:37:00,2025-01,651,21,Merchant_21,Grocery,credit_card,5.41,0.05,success
519,2025-01-20 18:41:00,2025-01,623,10,Merchant_10,Grocery,wallet_balance,9.77,0.1,success
559,2025-01-20 21:27:00,2025-01,686,13,Merchant_13,Pharmacy,wallet_balance,19.3,0.19,success
14,2025-01-20 21:49:00,2025-01,14,21,Merchant_21,Grocery,bank_transfer,10.46,0.42,success
60,2025-01-20 22:14:00,2025-01,96,25,Merchant_25,Rides,credit_card,4.67,0.05,success
99,2025-01-20 23:43:00,2025-01,151,21,Merchant_21,Grocery,credit_card,2.54,0.03,success
347,2025-01-21 00:05:00,2025-01,418,16,Merchant_16,Grocery,debit_card,9.4,0.38,success
457,2025-01-21 00:06:00,2025-01,564,22,Merchant_22,Pharmacy,debit_card,21.11,0.21,success
127,2025-01-21 01:30:00,2025-01,174,16,Merchant_16,Grocery,debit_card,32.63,0.33,success
4,2025-01-21 04:35:00,2025-01,10,6,Merchant_06,FastFood,credit_card,4.68,0.05,success
343,2025-01-21 05:22:00,2025-01,412,8,Merchant_08,Grocery,credit_card,8.98,0.09,success
455,2025-01-21 05:40:00,2025-01,564,19,Merchant_19,Grocery,debit_card,2.06,0.02,success
622,2025-01-21 06:35:00,2025-01,758,3,Merchant_03,Retail,debit_card,16.21,0.16,success
44,2025-01-21 06:58:00,2025-01,59,5,Merchant_05,Grocery,credit_card,2.48,0.02,success
128,2025-01-21 07:47:00,2025-01,174,6,Merchant_06,FastFood,wallet_balance,7.14,0.07,success
360,2025-01-21 09:11:00,2025-01,424,7,Merchant_07,Rides,debit_card,0.87,0.01,success
538,2025-01-21 10:43:00,2025-01,649,22,Merchant_22,Pharmacy,debit_card,18.62,0.19,success
600,2025-01-21 11:45:00,2025-01,736,10,Merchant_10,Grocery,wallet_balance,20.12,0.2,success
644,2025-01-21 11:46:00,2025-01,792,6,Merchant_06,FastFood,bank_transfer,3.25,0.03,success
620,2025-01-21 13:12:00,2025-01,757,3,Merchant_03,Retail,debit_card,23.13,0.23,success
198,2025-01-21 16:08:00,2025-01,268,11,Merchant_11,Rides,wallet_balance,5.24,0.05,failed
601,2025-01-21 17:24:00,2025-01,741,19,Merchant_19,Grocery,wallet_balance,12.61,0.13,success
223,2025-01-21 17:46:00,2025-01,306,17,Merchant_17,FastFood,credit_card,4.36,0.04,success
215,2025-01-21 18:52:00,2025-01,285,6,Merchant_06,FastFood,credit_card,1.13,0.01,success
227,2025-01-21 19:23:00,2025-01,307,15,Merchant_15,Grocery,debit_card,11.05,0.11,success
320,2025-01-21 22:13:00,2025-01,387,22,Merchant_22,Pharmacy,debit_card,16.51,0.17,success
189,2025-01-22 00:17:00,2025-01,255,23,Merchant_23,Retail,debit_card,13.61,0.14,success
579,2025-01-22 01:37:00,2025-01,720,13,Merchant_13,Pharmacy,bank_transfer,6.99,0.07,success
140,2025-01-22 03:51:00,2025-01,201,1,Merchant_01,Pharmacy,wallet_balance,26.39,0.26,success
549,2025-01-22 04:12:00,2025-01,672,18,Merchant_18,Rides,wallet_balance,1.54,0.02,success
3,2025-01-22 04:39:00,2025-01,10,25,Merchant_25,Rides,wallet_balance,0.86,0.01,success
275,2025-01-22 05:55:00,2025-01,348,6,Merchant_06,FastFood,credit_card,1.84,0.02,reversed
650,2025-01-22 07:39:00,2025-01,795,19,Merchant_19,Grocery,credit_card,10.02,0.4,success
83,2025-01-22 08:02:00,2025-01,125,22,Merchant_22,Pharmacy,credit_card,4.12,0.04,success
317,2025-01-22 08:51:00,2025-01,386,1,Merchant_01,Pharmacy,bank_transfer,13.95,0.14,success
321,2025-01-22 14:06:00,2025-01,387,13,Merchant_13,Pharmacy,wallet_balance,20.35,0.2,success
70,2025-01-22 14:48:00,2025-01,103,12,Merchant_12,Rides,debit_card,1.37,0.01,reversed
146,2025-01-22 15:34:00,2025-01,206,16,Merchant_16,Grocery,debit_card,25.87,0.26,success
511,2025-01-22 16:13:00,2025-01,619,2,Merchant_02,Grocery,wallet_balance,9.31,0.09,success
78,2025-01-22 16:26:00,2025-01,120,12,Merchant_12,Rides,debit_card,4.58,0.05,success
237,2025-01-22 18:29:00,2025-01,313,24,Merchant_24,Grocery,wallet_balance,18.12,0.72,success
571,2025-01-22 19:36:00,2025-01,703,17,Merchant_17,FastFood,wallet_balance,2.24,0.02,success
487,2025-01-22 19:36:00,2025-01,599,2,Merchant_02,Grocery,credit_card,7.46,0.07,success
15,2025-01-23 00:25:00,2025-01,15,11,Merchant_11,Rides,debit_card,1.76,0.02,success
278,2025-01-23 03:58:00,2025-01,349,5,Merchant_05,Grocery,wallet_balance,7.79,0.31,success
144,2025-01-23 04:37:00,2025-01,206,11,Merchant_11,Rides,debit_card,1.72,0.02,success
416,2025-01-23 05:36:00,2025-01,508,1,Merchant_01,Pharmacy,credit_card,16.72,0.17,success
160,2025-01-23 07:30:00,2025-01,234,1,Merchant_01,Pharmacy,wallet_balance,4.23,0.04,success
382,2025-01-23 10:55:00,2025-01,456,6,Merchant_06,FastFood,debit_card,4.04,0.16,success
445,2025-01-23 11:15:00,2025-01,544,2,Merchant_02,Grocery,wallet_balance,16.16,0.16,success
635,2025-01-23 11:36:00,2025-01,770,4,Merchant_04,Pharmacy,wallet_balance,51.96,0.52,failed
623,2025-01-23 12:08:00,2025-01,760,21,Merchant_21,Grocery,bank_transfer,2.62,0.03,success
598,2025-01-23 13:03:00,2025-01,730,13,Merchant_13,Pharmacy,debit_card,13.95,0.14,failed
386,2025-01-23 13:19:00,2025-01,458,16,Merchant_16,Grocery,wallet_balance,22.51,0.23,success
181,2025-01-23 13:50:00,2025-01,252,18,Merchant_18,Rides,credit_card,0.91,0.01,success
410,2025-01-23 14:54:00,2025-01,495,17,Merchant_17,FastFood,wallet_balance,10.14,0.1,success
95,2025-01-23 15:18:00,2025-01,142,18,Merchant_18,Rides,debit_card,1.82,0.02,success
418,2025-01-23 18:09:00,2025-01,509,14,Merchant_14,Retail,wallet_balance,92.36,0.92,success
631,2025-01-23 19:06:00,2025-01,763,12,Merchant_12,Rides,wallet_balance,2.85,0.03,success
534,2025-01-23 20:50:00,2025-01,649,16,Merchant_16,Grocery,bank_transfer,4.97,0.2,success
124,2025-01-23 21:29:00,2025-01,173,10,Merchant_10,Grocery,bank_transfer,6.64,0.07,success
